person_key,letter,source_kind,source_key,video_key,politician_key,line_no,line_from,line_to,start_time,end_time,start_s,end_s,char_start,char_end,line_text,line_sha256,score,criterion_code,criterion_key,criterion_index,direction,quote,rationale,confidence,speaker,contract_version,run_id,assessed_at
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,201,201,201,0:15:49,0:16:07,949.32,967.15,12488,12768,"wanted to end the filibuster. I've got to give kudos to Senator Kirsten Sinema for saving the filibuster. That's her legacy, truly. Truly. She protected that filibuster, and I can promise you this. I will fight to protect Sinema's legacy, the filibuster. And I will always protect",80600aff61382cbea1f89dd246f30a08b042a36e8d8906412f41aa75f8af8f04,-8,Npa9Fh4p,named_policy_advocacy,13,away,"I will fight to protect Sinema's legacy, the filibuster","A prescription about a named instrument: the filibuster should be kept, and she commits to fighting for that. The criterion is direction-blind — 'keep it' and 'kill it' score the same — and this is an unhedged, first-person commitment about a specific rule.",high,SPEAKER_27,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,202,202,202,0:16:07,0:16:13,967.25,973.58,12770,12856,"the police, law enforcement. I want to fully fund our police and make our streets safe",db321f53c078c3fb7f6f00ffca9b2aa62df115340108cd4e419c3f89a1747213,-6,Npa9Fh4p,named_policy_advocacy,13,away,I want to fully fund our police and make our streets safe,"A second, separate prescription: a named category of public spending should be funded at a stated level. Smaller than the filibuster row because it is one sentence and names no instrument beyond the funding itself.",high,SPEAKER_24,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,276,276,282,0:22:45,0:23:09,1365.98,1389.14,17958,18304,"million voices is far more powerful than five corrupt corporate media giants. And we gotta start speaking out. Because these people in the back of the room are the biggest, biggest problem. The people who they work for are the biggest threat to this country. We're in an information war right now and if we don't speak out against the lies",e050a9a04fb0340cca6777ca0334c3eeecfb6007506076ee88aa30aba241986c,-7,Nip6Kt2r,institutional_power_talk,15,away,The people who they work for are the biggest threat to this country,"Sustained argument about how power actually works — who owns the outlets, who those outlets answer to, and what that does to what citizens are able to say. This criterion is deliberately symmetric and this letter never rules on whether the claim is true; it records that the speech is institutional-power talk and therefore not neutral. Trigger spans lines 276-282.",high,SPEAKER_44,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,309,309,309,0:25:03,0:25:14,1503.98,1514.26,19794,19940,"movement for the forgotten men and women. The new Republican Party is the party of common sense, and we welcome anybody who wants safety, security",718c3bb147cb035096b417b087f48f13e082f8971c78a0decb85b71b7d73aeb3,-5,Npi7Gv5s,partisan_identity_declaration,16,away,The new Republican Party is the party of common sense,"Declares a party and movement identity and defines it, then builds the rest of the passage on it. Heavier than a bare declaration because it is offered as the frame for the whole appeal, lighter than the argument and mobilization rows because the declaration itself is one sentence.",high,SPEAKER_43,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,332,332,332,0:26:51,0:26:59,1611.92,1619.54,21058,21156,bless the United States of America. I love you guys. Let's go on and win November 5th and save our,b185b82ec73ad26c84e1c12fcec48003455aa21ac6938fa2a0d77c8aba63503d,-9,Nem3Bd8q,electoral_mobilization,14,away,Let's go on and win November 5th,"Asks the room to act politically toward a named election date on behalf of a named candidacy — her own. Mobilization is a political act performed in the source rather than a view expressed in it, which is why this criterion's heavy end is ordinary here rather than exceptional. It is direction-blind and would score identically for any party or cause.",high,SPEAKER_55,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,n,transcription,0jIindXGitE,0jIindXGitE,kari_lake_us_pres,341,341,341,0:28:27,0:28:58,1707.53,1738.04,21909,22361,"whole world, Colton. Grew up in a trailer park in West Texas, and he loves America. JT our newest member oh my god the mama bear club I love you guys Mitch how are you Alicia how are you oh it's so good to see all you guys guys it's gonna take all of us we're all one big team we're all one big team but we're gonna come together let's start talking to our neighbors even if they're Democrats we want them in this fight we're gonna save America I love",31b586459cdd1861c1ff42ce0a3e8a8b4514c97446d3a55366199dc798848221,-6,Nem3Bd8q,electoral_mobilization,14,away,let's start talking to our neighbors even if they're Democrats we want them in this fight,"A second, distinct mobilization ask: canvass the people around you and recruit across party lines. Smaller than the election-day row because no date, instrument or vote is attached to the ask.",high,SPEAKER_49,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:47:24.000Z
kari_lake_us_pres,a,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,32,32,32,0:04:33,0:04:56,273.26,296.18,4673,5044,"what we need to do all of these people who poured in during this biden invasion need to go back to their homeland. We've got to save our homeland. The only way to do that is to send these people who've invaded our country back to their homeland. And he's actually, you know, I want to confront the cartels. He is controlled by the cartels. His own father was a Colombian",8ba227f11a25faab1cccc32d472a268b0782d2c250fb8261e9d19aae82cf647e,5,A2Hs6LxN,officials_answer_elsewhere,3,toward,I want to confront the cartels. He is controlled by the cartels.,"Said that a sitting member of Congress, her Senate opponent, takes direction from the cartels rather than from voters, and offered his father's occupation as the anchor for that claim. ACTOR is present (the cartels, and a named officeholder) and one ANCHOR is offered, but no causal path is stated between the cartels and any vote or act he took, no LOSER is named in the passage and no remedy is attached, so it sits in the middle band rather than the +8 band. The rationale records what she said; the product does not adopt the claim.",high,SPEAKER_05,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,a,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,34,34,34,0:05:02,0:06:06,302.87,366.38,5147,6219,"concerning for everybody out there. This is an important race. My internal polling has showed us up over Ruben Gallego since June. You know, these public polls are really meant to try to take the oxygen out of our movement on the ground here in Arizona. The people of Arizona don't like that guy that you see on your screen. Well, they don't like either of those guys. And they don't want to have a wide open border anymore. They don't want to have the cartels controlling our state. So I feel comfortable going into this election. We're debating. I will be debating Ruben Gallego on October 9th. And that's when ballots are going to be in mailboxes, and we hope that people will get those ballots turned in. And we're going to show up big and strong here in Arizona. We are registering thousands of people, more in the Republican Party than in the Democrat Party, and the young people are coming over as well, realizing that Ruben Gallego would be a disaster for their future because he is a Marxist who wants open borders and communism here in America. Carrie Lake, on",81ae8466c8630331e74cfdf54626b1e9d20e09672dd48fe622a37f5ded74414b,3,A7kQm2Zx,power_above_the_elected,0,toward,They don't want to have the cartels controlling our state.,"Asserted, in one clause inside a list of what Arizona voters want, that the cartels control the state — a claim that binding decisions are made by someone other than the officials Arizonans elected. It is a single undeveloped clause with no mechanism, no instance and no remedy, which is what holds it in the +1..+4 band; the trigger is real and small, and the doubt is that she may have meant only the drug trade rather than governing power.",low,SPEAKER_05,1.0,grp_a_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,6,6,6,0:00:44,0:01:04,44.72,64.89,711,1041,"Everybody who's lost a loved one, From fentanyl poisoning, everybody who's lost a loved one to crime that a migrant, an illegal immigrant, you know, committed on them. Every city that's turned into a sanctuary city, every state that's turned into a sanctuary state. That woman right there on your screen, walking along the border",bed0566d6a1af6f94f036096d0ceb0de728a9371c2b83552ea7c89c6df2694cf,-6,Ncg4Nz9t,civic_grievance_against_government,17,away,"everybody who's lost a loved one to crime that a migrant, an illegal immigrant, you know, committed on them","Held a grievance against the federal government's border record as a general position about what has been done to a whole class of people — bereaved families, cities and states — rather than as a single dropped annoyance, and returned to it repeatedly across the source. That is sustained civic grievance and it pushes away from the neutral letter at the standard disqualifier band.",high,SPEAKER_06,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,7,7,7,0:01:04,0:01:45,64.89,105.84,1044,1750,"trying to do a photo op, is responsible for. She's the border czar. We can't forget that, even though she's trying to bury that. and for her to come down to the border right before the election and try to act like she gives a damn and pardon my anger on this greg but we are feeling the effects of this terrible border policy that she caused right there here in arizona and i've talked to so many moms and dads who've lost a 16 year old son or a 19 year old daughter and for her to stand there and act like she cares about our border it's shameful And you're right, it's an impeachable offense. It's treasonous what they've done here on our border. We don't have a border anymore. It's just a cartel zone",be431a10152896cae8eb59bdccff834a7742d3214935cf08c0b18ce4ba0c25ad,-7,Nap2Qx7n,sustained_political_argument,12,away,It's treasonous what they've done here on our border. We don't have a border anymore. It's just a cartel zone,"Argued at length about a named officeholder's conduct in office, with heat and with detail, and returned to the argument after every question. Political argument is not an aside in this source; it is a major share of the subject's own lines, which is the -7..-8 band. Scored direction-blind: the same amount of argument on any side scores the same.",high,SPEAKER_05,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,20,20,20,0:02:58,0:03:21,178.04,201.99,3034,3477,"the border today because she hasn't been able to find it for, you know, three and a half years. And to come to Arizona, she's been to Arizona, by the way, probably a dozen times, and she's never bothered to go to the border, even though this is the state with more fentanyl pouring in than any other state. This is the state where we've watched as thousands of military aged Chinese men have poured across in the open gaps, where we've watched",dde7f7359c574df7f0b15f357a75498c7fd07502f6b829a7e1a2d6e6dd64a591,-6,Nap2Qx7n,sustained_political_argument,12,away,this is the state with more fentanyl pouring in than any other state,"Returned to the political argument after the exchange had moved on, this time with specifics — visit counts, a three-and-a-half-year window, a state-level comparison. A sustained argument with detail, returned to, is the standard disqualifier band. Separate passage from the earlier row, so a separate trigger.",high,SPEAKER_05,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,32,32,32,0:04:33,0:04:56,273.26,296.18,4673,5044,"what we need to do all of these people who poured in during this biden invasion need to go back to their homeland. We've got to save our homeland. The only way to do that is to send these people who've invaded our country back to their homeland. And he's actually, you know, I want to confront the cartels. He is controlled by the cartels. His own father was a Colombian",8ba227f11a25faab1cccc32d472a268b0782d2c250fb8261e9d19aae82cf647e,-6,Npa9Fh4p,named_policy_advocacy,13,away,all of these people who poured in during this biden invasion need to go back to their homeland,"Stated her own prescription for a clearly identified measure — removal of everyone who entered over a named period — telling the state what to do rather than describing what is happening. Prescription is heavier than argument. The measure is identified by its content rather than by a bill number, which is why this is the middle of the band and not the top of it.",medium,SPEAKER_05,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,34,34,34,0:05:02,0:06:06,302.87,366.38,5147,6219,"concerning for everybody out there. This is an important race. My internal polling has showed us up over Ruben Gallego since June. You know, these public polls are really meant to try to take the oxygen out of our movement on the ground here in Arizona. The people of Arizona don't like that guy that you see on your screen. Well, they don't like either of those guys. And they don't want to have a wide open border anymore. They don't want to have the cartels controlling our state. So I feel comfortable going into this election. We're debating. I will be debating Ruben Gallego on October 9th. And that's when ballots are going to be in mailboxes, and we hope that people will get those ballots turned in. And we're going to show up big and strong here in Arizona. We are registering thousands of people, more in the Republican Party than in the Democrat Party, and the young people are coming over as well, realizing that Ruben Gallego would be a disaster for their future because he is a Marxist who wants open borders and communism here in America. Carrie Lake, on",81ae8466c8630331e74cfdf54626b1e9d20e09672dd48fe622a37f5ded74414b,-9,Nem3Bd8q,electoral_mobilization,14,away,we hope that people will get those ballots turned in. And we're going to show up big and strong here in Arizona. We are registering thousands of people,"Asked viewers to return their ballots, gave the debate date and the mailing date, and reported a voter-registration operation by party. A mobilization is not a view, it is a political act performed inside the source, and the source is a candidate's campaign appearance — the -9..-10 band. Held at -9 rather than -10 because the ask is a hope rather than a set of instructions. Scored identically for any party or candidate.",high,SPEAKER_05,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
kari_lake_us_pres,n,transcription,0oCVsznJXH8,0oCVsznJXH8,kari_lake_us_pres,34,34,34,0:05:02,0:06:06,302.87,366.38,5147,6219,"concerning for everybody out there. This is an important race. My internal polling has showed us up over Ruben Gallego since June. You know, these public polls are really meant to try to take the oxygen out of our movement on the ground here in Arizona. The people of Arizona don't like that guy that you see on your screen. Well, they don't like either of those guys. And they don't want to have a wide open border anymore. They don't want to have the cartels controlling our state. So I feel comfortable going into this election. We're debating. I will be debating Ruben Gallego on October 9th. And that's when ballots are going to be in mailboxes, and we hope that people will get those ballots turned in. And we're going to show up big and strong here in Arizona. We are registering thousands of people, more in the Republican Party than in the Democrat Party, and the young people are coming over as well, realizing that Ruben Gallego would be a disaster for their future because he is a Marxist who wants open borders and communism here in America. Carrie Lake, on",81ae8466c8630331e74cfdf54626b1e9d20e09672dd48fe622a37f5ded74414b,-3,Npi7Gv5s,partisan_identity_declaration,16,away,take the oxygen out of our movement on the ground here in Arizona,Declared a side in her own words — 'our movement' — and reported registration gains for one party over the other. A bare declaration with an operation attached but nothing argued from it is the -2..-4 band. Direction-blind: the same declaration from any side scores the same.,medium,SPEAKER_05,1.0,grp_n_20260905T2336Z_4286,2026-09-05T23:41:07.000Z
